"chulkov_povarikha" "emin_fortuna1" "emin_fortuna2" "emin_postoyannost1" "emin_postoyannost2" "karamzin_natalia" "komarov_povest1" "komarov_povest2" "krylov_kaib" "krylov_nochi" "nartov_petr1" "nartov_petr2" "radischev_put1" "radischev_put2" "scherbatov_ofir1" "scherbatov_ofir2"
"нимало" 0.0516228947538233 0.0161825390403754 0.00405383492784174 0.0438692695766615 0.00555987990659402 0.00852587603376247 0.0356016681924524 0.0261164794985636 0.0102870075095155 0.00917599559552211 0 0 0.00372856077554064 0 0 0.00753522718709969
"сударыня" 0.0709814802865071 0 0.00810766985568348 0.00548365869708269 0.00555987990659402 0.00852587603376247 0.0559454785881396 0.0313397753982763 0 0.0458799779776106 0 0.0102658864592958 0 0 0 0
"хозяин" 0.0516228947538233 0.028319443320657 0.0121615047835252 0 0.00555987990659402 0.00852587603376247 0 0.0261164794985636 0.0102870075095155 0.0183519911910442 0.021050415745711 0 0.00372856077554064 0.00402884654123524 0.0237060450414856 0.0301409087483988
"хорошо" 0.0387171710653675 0 0.00405383492784174 0 0 0.00852587603376247 0.00508595259892178 0.0417863671977017 0.0102870075095155 0.0367039823820885 0.0631512472371329 0.0102658864592958 0.00372856077554064 0.0120865396237057 0.0237060450414856 0.0226056815612991
"часов" 0 0 0 0 0.0222395196263761 0.0170517520675249 0.0305157155935307 0.0470096630974145 0.020574015019031 0.0458799779776106 0.021050415745711 0 0.0149142431021626 0.00805769308247049 0.00790201501382853 0.0150704543741994
"читатель" 0.0193585855326837 0 0 0 0 0.10231051240515 0.0101719051978436 0 0.0514350375475774 0.082583960359699 0 0.0102658864592958 0.0149142431021626 0.0120865396237057 0 0
"бога" 0.00645286184422791 0.00404563476009386 0.00810766985568348 0 0.00555987990659402 0.0341035041350499 0 0 0 0.0367039823820885 0.0526260393642774 0.0718612052150703 0.0149142431021626 0.0362596188711172 0 0
"великие" 0 0 0 0 0.00555987990659402 0 0.0203438103956871 0.0261164794985636 0.0102870075095155 0.00917599559552211 0 0 0.0186428038777032 0.0201442327061762 0.0948241801659423 0.0301409087483988
"вид" 0.0193585855326837 0.00404563476009386 0.016215339711367 0.0383856108795789 0.011119759813188 0 0.0152578577967653 0.00522329589971272 0.0308610225285464 0.00917599559552211 0 0 0.0149142431021626 0.0282019257886467 0.0158040300276571 0
"горницу" 0.0322643092211396 0.0485476171211263 0.0121615047835252 0 0 0.00852587603376247 0.0203438103956871 0.0626795507965526 0 0 0 0 0 0 0.00790201501382853 0
"деле" 0.00645286184422791 0.0202281738004693 0.016215339711367 0.0109673173941654 0.011119759813188 0.00852587603376247 0 0 0.0102870075095155 0.00917599559552211 0.042100831491422 0.0307976593778873 0.0111856823266219 0.00805769308247049 0.0316080600553141 0.0376761359354985
"колико" 0 0 0.00405383492784174 0 0 0 0 0 0 0 0.042100831491422 0.0102658864592958 0.0223713646532438 0.0725192377422344 0.0474120900829712 0.0150704543741994
"могло" 0.00645286184422791 0.0161825390403754 0.00405383492784174 0.0383856108795789 0.0166796397197821 0.0255776281012874 0.0152578577967653 0.0208931835988509 0 0.0183519911910442 0 0 0.0149142431021626 0.0120865396237057 0.0158040300276571 0.00753522718709969
"начали" 0.0322643092211396 0.0202281738004693 0.0121615047835252 0.0109673173941654 0.00555987990659402 0 0.00508595259892178 0.00522329589971272 0.0102870075095155 0 0.021050415745711 0.0205317729185915 0.0372856077554064 0.016115386164941 0.00790201501382853 0
"одном" 0 0.0161825390403754 0.016215339711367 0.0109673173941654 0.011119759813188 0.0255776281012874 0.0101719051978436 0.0417863671977017 0.020574015019031 0 0.021050415745711 0.0307976593778873 0.0111856823266219 0.00402884654123524 0.0158040300276571 0
"отправился" 0.00645286184422791 0.00404563476009386 0.0283768444948922 0.00548365869708269 0.0333592794395641 0 0.0152578577967653 0.0208931835988509 0 0 0.021050415745711 0.0102658864592958 0.0149142431021626 0.0241730792474115 0.0158040300276571 0
"рукою" 0.00645286184422791 0.0202281738004693 0 0.0109673173941654 0.011119759813188 0.0682070082700997 0 0.0156698876991382 0 0.0183519911910442 0.0315756236185665 0.0615953187557746 0.0149142431021626 0.00805769308247049 0 0
"состоит" 0.0129057236884558 0.00404563476009386 0.00810766985568348 0.0164509760912481 0.00555987990659402 0.00852587603376247 0.0101719051978436 0.0261164794985636 0.0102870075095155 0.00917599559552211 0 0 0 0.00805769308247049 0.0474120900829712 0.0828874990580966
"сударь" 0 0 0.00405383492784174 0 0 0 0.0864611941816702 0.0470096630974145 0 0.0917599559552211 0 0 0.00372856077554064 0 0 0
"супруга" 0.0387171710653675 0 0.0243230095670504 0 0.0222395196263761 0.0426293801688123 0.00508595259892178 0.036563071297989 0 0.00917599559552211 0.0105252078728555 0.0102658864592958 0.0111856823266219 0.00805769308247049 0.00790201501382853 0
"твоему" 0.00645286184422791 0.00809126952018772 0.0202691746392087 0.0329019521824962 0.0277993995329701 0.0170517520675249 0.0101719051978436 0.00522329589971272 0.0308610225285464 0.00917599559552211 0.0105252078728555 0.0102658864592958 0.0186428038777032 0.0120865396237057 0 0
"тысяч" 0 0 0 0 0.00555987990659402 0 0 0.0208931835988509 0 0.00917599559552211 0.0105252078728555 0 0.0260999254287845 0.00805769308247049 0.165942315290399 0.00753522718709969
"феридат" 0 0.0890039647220649 0.0648613588454678 0 0 0 0 0 0 0 0 0 0 0 0 0
"честь" 0.0129057236884558 0.0202281738004693 0.016215339711367 0.0219346347883308 0.011119759813188 0.00852587603376247 0.0152578577967653 0.0104465917994254 0.020574015019031 0.0275279867865663 0.0105252078728555 0.0205317729185915 0.0149142431021626 0 0.00790201501382853 0.0150704543741994
"видом" 0.0193585855326837 0.00404563476009386 0.00810766985568348 0.0274182934854135 0 0 0.0152578577967653 0.0208931835988509 0 0.00917599559552211 0.0315756236185665 0.0307976593778873 0.0149142431021626 0.016115386164941 0.0237060450414856 0.00753522718709969
"г" 0 0 0 0 0.011119759813188 0 0 0 0 0.0183519911910442 0.042100831491422 0.0513294322964788 0.052199850857569 0.0120865396237057 0.0553141050967997 0
"далее" 0.0129057236884558 0.00404563476009386 0.00405383492784174 0.0274182934854135 0.00555987990659402 0.00852587603376247 0.0203438103956871 0.0104465917994254 0.0925830675856393 0.00917599559552211 0 0.0307976593778873 0.0111856823266219 0.0120865396237057 0 0.00753522718709969
"дней" 0.0193585855326837 0.00404563476009386 0.0121615047835252 0 0.0333592794395641 0.0170517520675249 0.0152578577967653 0.0208931835988509 0.0102870075095155 0.0183519911910442 0.0105252078728555 0.0102658864592958 0.0111856823266219 0.00402884654123524 0 0.0452113631225981
"женою" 0.0193585855326837 0.0404563476009386 0.00810766985568348 0 0.011119759813188 0.00852587603376247 0.0101719051978436 0.0522329589971272 0.0102870075095155 0 0 0.0102658864592958 0.00745712155108128 0.00805769308247049 0.00790201501382853 0
"комнату" 0.0258114473769117 0.00809126952018772 0.00810766985568348 0.0274182934854135 0 0 0.0101719051978436 0.0104465917994254 0.020574015019031 0.0183519911910442 0.0105252078728555 0.0102658864592958 0.00745712155108128 0 0.0474120900829712 0.0452113631225981
"красавица" 0.0129057236884558 0.00809126952018772 0.00405383492784174 0.00548365869708269 0 0.179043396709012 0.00508595259892178 0.00522329589971272 0.020574015019031 0.0458799779776106 0 0.0102658864592958 0 0 0 0
"лошади" 0.0129057236884558 0 0.0243230095670504 0.0164509760912481 0 0.0170517520675249 0.0305157155935307 0.0104465917994254 0.020574015019031 0 0 0 0.0260999254287845 0.0282019257886467 0 0
"науки" 0 0.0121369042802816 0.00810766985568348 0 0 0 0.0152578577967653 0 0.0102870075095155 0 0.021050415745711 0.0205317729185915 0.0298284862043251 0.0362596188711172 0.00790201501382853 0.0452113631225981
"нашу" 0.0193585855326837 0.0121369042802816 0.016215339711367 0.00548365869708269 0.00555987990659402 0 0.0254297629946089 0.0104465917994254 0.0308610225285464 0.0183519911910442 0.0105252078728555 0 0.00372856077554064 0.032230772329882 0.0158040300276571 0.00753522718709969
"оставя" 0.00645286184422791 0.0364107128408447 0.0324306794227339 0 0.0277993995329701 0 0.0152578577967653 0.0208931835988509 0.0308610225285464 0.00917599559552211 0 0.0102658864592958 0.00745712155108128 0 0 0
"постели" 0.0322643092211396 0.0121369042802816 0 0.0164509760912481 0 0.00852587603376247 0.0203438103956871 0.0731261425959781 0.020574015019031 0.0183519911910442 0 0 0.00372856077554064 0.00402884654123524 0.00790201501382853 0
"причине" 0.077434342130735 0.00809126952018772 0.0243230095670504 0.0164509760912481 0.0166796397197821 0.0170517520675249 0.00508595259892178 0.00522329589971272 0 0 0.0105252078728555 0 0.00745712155108128 0 0.0158040300276571 0.0150704543741994
"радости" 0 0.0161825390403754 0 0.0164509760912481 0.0500389191593462 0.0511552562025748 0.0152578577967653 0.0313397753982763 0 0 0 0 0.0111856823266219 0.00805769308247049 0 0.00753522718709969
"тело" 0.0129057236884558 0.0121369042802816 0.0121615047835252 0 0.0166796397197821 0 0.0254297629946089 0.0104465917994254 0 0.00917599559552211 0.021050415745711 0.0102658864592958 0.0372856077554064 0.0201442327061762 0 0
"узнать" 0 0.0242738085605632 0.00810766985568348 0.0164509760912481 0.0222395196263761 0.0170517520675249 0 0.0261164794985636 0 0.0275279867865663 0 0.0102658864592958 0.0111856823266219 0.0120865396237057 0.00790201501382853 0.0301409087483988
"часть" 0 0.0161825390403754 0.0121615047835252 0.0164509760912481 0.011119759813188 0.00852587603376247 0.0152578577967653 0.00522329589971272 0 0.00917599559552211 0 0 0.00372856077554064 0 0.0790201501382853 0.0602818174967975
"великой" 0.0129057236884558 0.0404563476009386 0.0121615047835252 0.0109673173941654 0.00555987990659402 0 0.0152578577967653 0.0470096630974145 0 0 0.0105252078728555 0.0102658864592958 0 0.00402884654123524 0.0237060450414856 0
"дел" 0.0129057236884558 0.00404563476009386 0 0.00548365869708269 0.00555987990659402 0 0.00508595259892178 0.0104465917994254 0.0720090525666084 0.0275279867865663 0 0.0205317729185915 0.00745712155108128 0.00402884654123524 0.0158040300276571 0.0828874990580966
"детей" 0.0129057236884558 0.0121369042802816 0.00405383492784174 0.0109673173941654 0.00555987990659402 0.0170517520675249 0 0.00522329589971272 0 0 0.042100831491422 0 0.0223713646532438 0.0120865396237057 0 0.0828874990580966
"думая" 0 0.028319443320657 0.016215339711367 0.0329019521824962 0.0222395196263761 0.0170517520675249 0.00508595259892178 0.0261164794985636 0.0102870075095155 0 0.0105252078728555 0.041063545837183 0 0.00402884654123524 0 0
"желаю" 0.00645286184422791 0.0161825390403754 0.00405383492784174 0.0329019521824962 0.011119759813188 0 0.0406876207913742 0.0156698876991382 0 0.0275279867865663 0.021050415745711 0.0307976593778873 0.0111856823266219 0 0 0
"конец" 0.00645286184422791 0.0242738085605632 0.016215339711367 0.0164509760912481 0.0222395196263761 0 0.00508595259892178 0 0 0 0 0.0102658864592958 0.0260999254287845 0.0362596188711172 0 0
"маркграфиня" 0 0 0 0 0 0 0.122062862374123 0.0626795507965526 0 0 0 0 0 0 0 0
"нарциза" 0 0.0970952342422526 0.0486460191341009 0 0 0 0 0 0 0 0 0 0 0 0 0
"ниже" 0 0.0445019823610324 0.0243230095670504 0.00548365869708269 0.0277993995329701 0.00852587603376247 0.00508595259892178 0 0.020574015019031 0.0183519911910442 0.0105252078728555 0 0.0149142431021626 0.00805769308247049 0 0
"оставить" 0.0193585855326837 0.0202281738004693 0.016215339711367 0.0109673173941654 0 0.0255776281012874 0.0254297629946089 0.00522329589971272 0.0308610225285464 0.0275279867865663 0.0105252078728555 0.0102658864592958 0.00372856077554064 0.00805769308247049 0.00790201501382853 0.00753522718709969
"почитал" 0.0129057236884558 0.0323650780807509 0 0.0274182934854135 0.0222395196263761 0.00852587603376247 0.0101719051978436 0.0261164794985636 0.0102870075095155 0.00917599559552211 0 0.0205317729185915 0.0111856823266219 0.00805769308247049 0 0
"пути" 0.0129057236884558 0.00404563476009386 0.0121615047835252 0.0219346347883308 0.00555987990659402 0.00852587603376247 0 0 0.020574015019031 0 0 0.0307976593778873 0.0447427293064877 0.0241730792474115 0 0.00753522718709969
"радостию" 0.0193585855326837 0.0161825390403754 0 0.0109673173941654 0.0222395196263761 0 0.0305157155935307 0.0470096630974145 0.0102870075095155 0.0183519911910442 0.0105252078728555 0.0102658864592958 0.0111856823266219 0 0 0
"сделал" 0.0193585855326837 0 0 0.0109673173941654 0.00555987990659402 0 0.0305157155935307 0.0156698876991382 0.0411480300380619 0 0 0 0.0260999254287845 0.0282019257886467 0.00790201501382853 0.0150704543741994
"слов" 0.0129057236884558 0.00809126952018772 0.00810766985568348 0.0329019521824962 0.011119759813188 0.00852587603376247 0.0254297629946089 0.0208931835988509 0 0 0.0105252078728555 0 0.00372856077554064 0.0241730792474115 0.0237060450414856 0.00753522718709969
"услуги" 0.00645286184422791 0.00809126952018772 0.0283768444948922 0.0164509760912481 0.0500389191593462 0.0255776281012874 0.0254297629946089 0.0208931835988509 0 0 0.021050415745711 0 0 0 0 0
"числа" 0.00645286184422791 0 0.0121615047835252 0.0164509760912481 0.0166796397197821 0 0.00508595259892178 0 0.0308610225285464 0.0275279867865663 0.0105252078728555 0.0307976593778873 0 0 0.0711181351244567 0.0452113631225981
"чувства" 0.00645286184422791 0 0 0.0219346347883308 0.0277993995329701 0.0255776281012874 0.00508595259892178 0.0417863671977017 0 0.0183519911910442 0 0 0.0149142431021626 0.0241730792474115 0.00790201501382853 0.00753522718709969
"этот" 0.0258114473769117 0.00404563476009386 0 0 0.00555987990659402 0.00852587603376247 0.00508595259892178 0.0156698876991382 0.0925830675856393 0.137639933932832 0.0105252078728555 0 0 0 0 0
"алексей" 0 0 0 0 0 0.255776281012874 0 0 0 0 0.021050415745711 0.0102658864592958 0.00745712155108128 0 0 0
"близ" 0 0.00809126952018772 0.00810766985568348 0 0 0.00852587603376247 0.00508595259892178 0.0156698876991382 0 0.0275279867865663 0.0526260393642774 0.0205317729185915 0.0186428038777032 0.0120865396237057 0.0395100750691426 0.0226056815612991
"великую" 0 0.0202281738004693 0.0121615047835252 0.0274182934854135 0.0277993995329701 0 0.0254297629946089 0.0156698876991382 0 0 0.0105252078728555 0.0205317729185915 0.00745712155108128 0 0.0158040300276571 0.0150704543741994
"взоры" 0 0 0.00810766985568348 0.0164509760912481 0 0.0170517520675249 0 0.00522329589971272 0.0102870075095155 0.00917599559552211 0 0 0.0745712155108128 0.016115386164941 0.00790201501382853 0
"вскричала" 0 0.00809126952018772 0.00405383492784174 0.0274182934854135 0.105637718225286 0 0 0.0104465917994254 0 0.0367039823820885 0 0 0.00372856077554064 0.00402884654123524 0 0
"голос" 0 0.00404563476009386 0 0.0219346347883308 0.00555987990659402 0.0852587603376247 0.0203438103956871 0.00522329589971272 0.020574015019031 0.0275279867865663 0.0105252078728555 0 0.0111856823266219 0.00805769308247049 0 0.0226056815612991
"делах" 0.0322643092211396 0.00404563476009386 0.016215339711367 0.00548365869708269 0.00555987990659402 0 0.0203438103956871 0 0.0102870075095155 0.00917599559552211 0.0105252078728555 0.0513294322964788 0.00745712155108128 0.016115386164941 0.00790201501382853 0.0301409087483988
"другое" 0.00645286184422791 0.028319443320657 0 0.00548365869708269 0 0.00852587603376247 0.0101719051978436 0.0208931835988509 0.0308610225285464 0.0183519911910442 0 0 0.0186428038777032 0.0201442327061762 0 0.0301409087483988
"желая" 0.0387171710653675 0.00404563476009386 0.00810766985568348 0.0109673173941654 0.011119759813188 0.0170517520675249 0.0101719051978436 0.00522329589971272 0.0308610225285464 0 0.021050415745711 0.0307976593778873 0.00745712155108128 0.0241730792474115 0 0.00753522718709969
"жениться" 0.0193585855326837 0.0404563476009386 0.0121615047835252 0 0.0222395196263761 0.00852587603376247 0.0508595259892178 0.0156698876991382 0 0 0 0 0.00372856077554064 0 0 0
"знак" 0.00645286184422791 0.00809126952018772 0.0202691746392087 0.0164509760912481 0.00555987990659402 0.00852587603376247 0.00508595259892178 0.0104465917994254 0.0102870075095155 0.00917599559552211 0.042100831491422 0.0205317729185915 0.00745712155108128 0.0120865396237057 0.0316080600553141 0.0150704543741994
"люблю" 0.0129057236884558 0.00809126952018772 0.00405383492784174 0.0219346347883308 0.0166796397197821 0.0682070082700997 0 0 0.0308610225285464 0.0183519911910442 0.0315756236185665 0.0205317729185915 0.0149142431021626 0.00402884654123524 0 0
"милорду" 0 0 0 0 0 0 0.091547146780592 0.0887960302951162 0 0 0 0 0 0 0 0
"нашим" 0.0129057236884558 0.0121369042802816 0.0202691746392087 0 0 0 0 0 0.0102870075095155 0.00917599559552211 0 0 0.0149142431021626 0.0120865396237057 0.0948241801659423 0.0301409087483988
"оныя" 0.00645286184422791 0 0 0.0274182934854135 0.0833981985989103 0 0 0 0 0 0.0315756236185665 0.041063545837183 0.00372856077554064 0.0241730792474115 0 0
"опасаясь" 0.0129057236884558 0.0121369042802816 0.0324306794227339 0.0329019521824962 0.0389191593461581 0 0.0152578577967653 0.00522329589971272 0.020574015019031 0.00917599559552211 0 0.0205317729185915 0 0 0 0
"печали" 0.0193585855326837 0.00404563476009386 0.00810766985568348 0.0109673173941654 0.0222395196263761 0.0170517520675249 0.0305157155935307 0.036563071297989 0 0.00917599559552211 0 0 0.0260999254287845 0 0 0
"покой" 0.00645286184422791 0.028319443320657 0.0445921842062591 0.0329019521824962 0.011119759813188 0 0 0.0104465917994254 0.0102870075095155 0.00917599559552211 0.0105252078728555 0 0.00372856077554064 0.00402884654123524 0 0.00753522718709969
"поле" 0.00645286184422791 0 0 0.00548365869708269 0.0277993995329701 0.0511552562025748 0.0356016681924524 0.00522329589971272 0.0308610225285464 0.00917599559552211 0 0 0.0149142431021626 0.0201442327061762 0 0.00753522718709969
"получил" 0.0129057236884558 0.00404563476009386 0.00810766985568348 0.0219346347883308 0.0166796397197821 0 0.0305157155935307 0.0417863671977017 0 0 0.0315756236185665 0.0102658864592958 0.00745712155108128 0.00402884654123524 0.0158040300276571 0
"послал" 0.0193585855326837 0.0404563476009386 0.0405383492784174 0.0164509760912481 0.0333592794395641 0 0.00508595259892178 0.0104465917994254 0 0 0 0 0 0 0 0
"пошли" 0.0129057236884558 0.0242738085605632 0.0121615047835252 0.00548365869708269 0 0.00852587603376247 0.0101719051978436 0.0104465917994254 0.020574015019031 0 0 0.0307976593778873 0.00372856077554064 0 0.0316080600553141 0.0602818174967975
"сестра" 0.0322643092211396 0.00404563476009386 0.0121615047835252 0.0109673173941654 0.0222395196263761 0 0.0559454785881396 0.036563071297989 0 0.00917599559552211 0 0 0.00372856077554064 0 0 0
"силу" 0.0193585855326837 0.00809126952018772 0.00405383492784174 0.0219346347883308 0.011119759813188 0 0 0.0104465917994254 0.020574015019031 0 0 0.0205317729185915 0.00372856077554064 0.0443173119535877 0.0237060450414856 0.0150704543741994
"совершенно" 0.0322643092211396 0.0202281738004693 0.00405383492784174 0 0.0222395196263761 0.0255776281012874 0.0203438103956871 0.0208931835988509 0 0 0.021050415745711 0 0.0111856823266219 0.00805769308247049 0.00790201501382853 0.00753522718709969
"учинить" 0 0 0.00405383492784174 0.00548365869708269 0.0277993995329701 0 0.0152578577967653 0 0 0 0.021050415745711 0.0513294322964788 0 0 0.0711181351244567 0.0678170446838972
"болезнь" 0.00645286184422791 0.0202281738004693 0.00810766985568348 0.0219346347883308 0.00555987990659402 0.0170517520675249 0.00508595259892178 0.0417863671977017 0 0 0.0315756236185665 0 0.0223713646532438 0.00402884654123524 0 0
"большой" 0 0 0.0364845143505756 0 0.011119759813188 0.0255776281012874 0.0203438103956871 0 0.0411480300380619 0.0275279867865663 0 0.0102658864592958 0.0149142431021626 0 0.0237060450414856 0.00753522718709969
"будете" 0.0193585855326837 0.00404563476009386 0.00810766985568348 0.00548365869708269 0.00555987990659402 0.00852587603376247 0.0406876207913742 0.0156698876991382 0.0102870075095155 0 0 0 0.0335570469798658 0.00805769308247049 0.00790201501382853 0.00753522718709969
"вечно" 0 0.0121369042802816 0.0121615047835252 0.0493529282737442 0.0500389191593462 0.00852587603376247 0.0152578577967653 0.0104465917994254 0.0102870075095155 0.00917599559552211 0 0 0 0.00805769308247049 0 0
"возвратиться" 0.00645286184422791 0.0121369042802816 0.00405383492784174 0.00548365869708269 0.00555987990659402 0.0255776281012874 0.0356016681924524 0.0313397753982763 0 0 0.0105252078728555 0 0.00372856077554064 0 0.0395100750691426 0.0301409087483988
"всей" 0.0258114473769117 0.00809126952018772 0.0243230095670504 0.0274182934854135 0.00555987990659402 0.0170517520675249 0.00508595259892178 0.00522329589971272 0.020574015019031 0.0275279867865663 0 0 0.00372856077554064 0 0.00790201501382853 0.0376761359354985
"душа" 0.0193585855326837 0 0 0 0 0 0 0 0.020574015019031 0.0275279867865663 0.0315756236185665 0.0102658864592958 0.0633855331841909 0.016115386164941 0 0.00753522718709969
"земля" 0 0.0242738085605632 0.0243230095670504 0.00548365869708269 0.011119759813188 0.00852587603376247 0 0 0 0 0 0 0.00372856077554064 0.00402884654123524 0.102726195179771 0.0226056815612991
"изволите" 0.00645286184422791 0.0404563476009386 0 0.00548365869708269 0 0 0.0305157155935307 0.0679028466962653 0 0 0.0315756236185665 0 0 0 0 0
"каждой" 0 0.0161825390403754 0.00405383492784174 0.00548365869708269 0 0 0.00508595259892178 0 0 0 0.0105252078728555 0 0 0.016115386164941 0.0711181351244567 0.097957953432296
"короля" 0 0 0.00810766985568348 0 0 0 0.0406876207913742 0.0574562548968399 0 0 0.042100831491422 0.0718612052150703 0 0 0.0158040300276571 0
"красоты" 0.00645286184422791 0.0161825390403754 0.0121615047835252 0.0109673173941654 0.00555987990659402 0.0341035041350499 0.0254297629946089 0.0522329589971272 0.0102870075095155 0 0 0 0.00372856077554064 0.00805769308247049 0 0
"легко" 0.0129057236884558 0.0202281738004693 0.0121615047835252 0.0493529282737442 0 0.00852587603376247 0.00508595259892178 0 0.020574015019031 0.0275279867865663 0 0 0.00745712155108128 0.0120865396237057 0.00790201501382853 0.0150704543741994
"одни" 0.0193585855326837 0.00809126952018772 0 0 0.011119759813188 0.0170517520675249 0.0152578577967653 0.0156698876991382 0.0308610225285464 0.0275279867865663 0 0 0.0149142431021626 0.016115386164941 0.00790201501382853 0.0301409087483988
"признаюсь" 0.0258114473769117 0.0121369042802816 0.0202691746392087 0.0109673173941654 0.00555987990659402 0 0.00508595259892178 0.00522329589971272 0.0411480300380619 0.0917599559552211 0 0 0.00372856077554064 0.00805769308247049 0 0
"пришед" 0.00645286184422791 0.0202281738004693 0.0121615047835252 0.0219346347883308 0.0222395196263761 0 0.0203438103956871 0.0470096630974145 0 0 0 0.0102658864592958 0.0111856823266219 0 0 0
"разума" 0.0129057236884558 0.028319443320657 0.0121615047835252 0 0 0 0.00508595259892178 0.0104465917994254 0 0.00917599559552211 0 0 0.0298284862043251 0.0282019257886467 0.00790201501382853 0.0150704543741994
"самая" 0.00645286184422791 0.0121369042802816 0.016215339711367 0.0109673173941654 0.0222395196263761 0.0596811322363373 0.0101719051978436 0.0104465917994254 0 0 0 0 0.00372856077554064 0.0120865396237057 0.0158040300276571 0.0226056815612991
"стали" 0.0129057236884558 0.00404563476009386 0.00405383492784174 0 0 0.00852587603376247 0.0101719051978436 0.036563071297989 0.020574015019031 0.0183519911910442 0.0105252078728555 0.0102658864592958 0.0111856823266219 0.0201442327061762 0.0237060450414856 0.0226056815612991
"угодно" 0.0451700329095954 0.00404563476009386 0.00405383492784174 0.0109673173941654 0.00555987990659402 0.0170517520675249 0.0203438103956871 0.0470096630974145 0.020574015019031 0.00917599559552211 0.0105252078728555 0.0102658864592958 0.00372856077554064 0.00402884654123524 0 0
"узнав" 0.00645286184422791 0.028319443320657 0.0283768444948922 0.00548365869708269 0.0389191593461581 0.00852587603376247 0.00508595259892178 0 0 0 0.042100831491422 0 0.00372856077554064 0.0120865396237057 0 0.00753522718709969
"этого" 0.0451700329095954 0 0 0 0 0 0.0152578577967653 0.0208931835988509 0.0925830675856393 0.0917599559552211 0 0.0102658864592958 0 0 0 0
"ваш" 0.00645286184422791 0.0121369042802816 0.00810766985568348 0 0.011119759813188 0 0.0203438103956871 0.0104465917994254 0.020574015019031 0.0367039823820885 0 0 0.0149142431021626 0.00805769308247049 0.0158040300276571 0.0376761359354985
"великого" 0.0129057236884558 0.0161825390403754 0.0121615047835252 0 0 0.0170517520675249 0.0203438103956871 0 0.0308610225285464 0 0.0105252078728555 0.0205317729185915 0.00745712155108128 0.0282019257886467 0.0158040300276571 0.00753522718709969
"возле" 0 0.0202281738004693 0.0364845143505756 0.0164509760912481 0.0389191593461581 0 0 0 0 0 0 0 0 0 0.0474120900829712 0.0226056815612991
"глазах" 0.0129057236884558 0 0 0.00548365869708269 0.00555987990659402 0.0852587603376247 0.0152578577967653 0.0208931835988509 0.0102870075095155 0 0.0105252078728555 0 0.0260999254287845 0.0120865396237057 0 0
"говорит" 0.0129057236884558 0.00809126952018772 0 0 0.011119759813188 0.0255776281012874 0.0101719051978436 0.0261164794985636 0.0411480300380619 0.00917599559552211 0 0 0.00745712155108128 0.0402884654123524 0 0
"град" 0.00645286184422791 0 0 0 0 0.00852587603376247 0.00508595259892178 0 0 0.00917599559552211 0 0 0.00745712155108128 0.00805769308247049 0.165942315290399 0.0301409087483988
"другая" 0 0.0121369042802816 0.00810766985568348 0.00548365869708269 0.0277993995329701 0.00852587603376247 0.0203438103956871 0.0156698876991382 0 0 0.0526260393642774 0.0205317729185915 0.00745712155108128 0.016115386164941 0.00790201501382853 0
"знаешь" 0 0 0.016215339711367 0.0164509760912481 0.00555987990659402 0.0511552562025748 0.0203438103956871 0.0261164794985636 0 0.0367039823820885 0.0105252078728555 0 0.0186428038777032 0 0 0
"имение" 0.0451700329095954 0.00404563476009386 0.0121615047835252 0.0109673173941654 0.00555987990659402 0 0.0101719051978436 0 0.0102870075095155 0 0 0 0.0260999254287845 0.016115386164941 0.0237060450414856 0.0150704543741994
"искусство" 0.0193585855326837 0.00404563476009386 0.00405383492784174 0.00548365869708269 0 0 0.0101719051978436 0.0208931835988509 0.0102870075095155 0.0183519911910442 0.0631512472371329 0.0102658864592958 0.0111856823266219 0.0201442327061762 0.0237060450414856 0
"менее" 0 0.00404563476009386 0.0283768444948922 0.0109673173941654 0 0.00852587603376247 0 0 0.0411480300380619 0.0367039823820885 0 0 0.0111856823266219 0.016115386164941 0.0237060450414856 0.0301409087483988
"моими" 0 0.0242738085605632 0.0202691746392087 0.0164509760912481 0.0277993995329701 0 0.0152578577967653 0.00522329589971272 0.0308610225285464 0.0183519911910442 0 0 0.0149142431021626 0.00402884654123524 0 0
"молодой" 0.0129057236884558 0.00404563476009386 0.00810766985568348 0 0.00555987990659402 0.187569272742774 0 0 0 0.0183519911910442 0 0 0.00372856077554064 0.00805769308247049 0 0
"неволи" 0.00645286184422791 0.0121369042802816 0.0567536889897843 0 0.0277993995329701 0 0.0101719051978436 0 0 0 0 0 0.00372856077554064 0.0282019257886467 0 0
"некогда" 0.00645286184422791 0 0.00810766985568348 0.00548365869708269 0.011119759813188 0.00852587603376247 0 0 0.0514350375475774 0.0458799779776106 0.0631512472371329 0.0205317729185915 0.0111856823266219 0.0201442327061762 0 0
"обыкновенно" 0.00645286184422791 0.0323650780807509 0.016215339711367 0.0219346347883308 0 0 0.0203438103956871 0.0104465917994254 0.020574015019031 0 0.0315756236185665 0 0 0.00805769308247049 0.0158040300276571 0.00753522718709969
"ответ" 0 0.00809126952018772 0.00810766985568348 0.00548365869708269 0.0166796397197821 0.0170517520675249 0.0101719051978436 0.0261164794985636 0 0 0.021050415745711 0.0205317729185915 0.0260999254287845 0.016115386164941 0 0.00753522718709969
